1 0.0165582 0.0132277
2 0.0329952 0.0252354
3 0.0490132 0.0376799
4 0.0657999 0.0506632
5 0.0828047 0.0652807
6 0.104868 0.0806745
7 0.127777 0.100758
8 0.151717 0.122755
9 0.180024 0.153526
10 0.22733 0.199307
11 0.290841 0.250441
12 0.34902 0.304099
13 0.418667 0.368857
14 0.48125 0.431605
15 0.53481 0.489
16 0.588328 0.544237
17 0.645222 0.594767
18 0.704096 0.642105
19 0.749875 0.694817
20 0.788895 0.741575
21 0.821132 0.785265
22 0.852642 0.821505
23 0.887424 0.850516
24 0.915557 0.875093
25 0.935807 0.895733
26 0.950831 0.912024
27 0.965377 0.925306
28 0.973622 0.93653
29 0.978137 0.946344
30 0.982033 0.955195
31 0.986458 0.962856
32 0.990772 0.969242
33 0.99528 0.974891
34 0.999048 0.97952
35 1 0.982979
36 1 0.986111
37 1 0.989357
38 1 0.991971
39 1 0.994224
40 1 0.996034
