1 0.00447274 0.00479702
2 0.00877702 0.00933964
3 0.0133904 0.0143178
4 0.0185572 0.0196737
5 0.0244824 0.0258638
6 0.0311874 0.0322856
7 0.0394521 0.0398934
8 0.0483259 0.0501246
9 0.0599478 0.0638651
10 0.0770381 0.0827054
11 0.0996353 0.104455
12 0.127459 0.130083
13 0.157833 0.158778
14 0.190107 0.188996
15 0.222044 0.222422
16 0.254245 0.257121
17 0.284405 0.291081
18 0.316258 0.326368
19 0.350888 0.361967
20 0.387746 0.403379
21 0.429864 0.444885
22 0.470735 0.486896
23 0.512277 0.527636
24 0.555224 0.568776
25 0.596727 0.607144
26 0.637878 0.644161
27 0.676955 0.681911
28 0.711475 0.720905
29 0.742996 0.756944
30 0.773258 0.788042
31 0.804867 0.817603
32 0.837031 0.846472
33 0.863363 0.872741
34 0.885752 0.895397
35 0.905023 0.913764
36 0.924339 0.931544
37 0.942576 0.946793
38 0.956241 0.959587
39 0.96669 0.969604
40 0.975538 0.978445
41 0.983532 0.984665
42 0.989102 0.989171
43 0.993232 0.992438
44 0.996253 0.995165
45 0.998013 0.998263
46 0.999025 0.999543
47 0.999514 0.999879
48 0.999726 0.999978
49 0.999843 0.999999
50 0.999914 1
51 0.999958 1
