1 0.00651493 0.00547666
2 0.0129715 0.0106656
3 0.0197799 0.016257
4 0.0271312 0.0221019
5 0.0353771 0.0284104
6 0.0448222 0.0365744
7 0.0555691 0.0474116
8 0.070426 0.0603891
9 0.0895549 0.0779984
10 0.110294 0.101278
11 0.132294 0.132382
12 0.160274 0.164301
13 0.193111 0.195323
14 0.224914 0.225291
15 0.258569 0.25794
16 0.29115 0.292753
17 0.32338 0.327382
18 0.354983 0.362759
19 0.388051 0.39911
20 0.422341 0.435988
21 0.458134 0.476045
22 0.494466 0.517212
23 0.532357 0.560335
24 0.570425 0.602881
25 0.610031 0.642514
26 0.651183 0.683333
27 0.690663 0.723427
28 0.731251 0.760175
29 0.765732 0.791888
30 0.795972 0.821799
31 0.822854 0.849693
32 0.847487 0.87492
33 0.869628 0.897352
34 0.892994 0.918064
35 0.912512 0.935995
36 0.927407 0.947813
37 0.940997 0.957996
38 0.95444 0.968314
39 0.963802 0.976553
40 0.97117 0.982508
41 0.97707 0.987261
42 0.982128 0.991319
43 0.986511 0.994484
44 0.989982 0.995595
45 0.994576 0.996574
46 0.998041 0.997425
47 0.999026 0.998206
48 0.999414 0.998873
49 0.999733 0.999369
50 0.999961 0.999716
51 1 0.999953
52 1 1
53 1 1
54 1 1
