1 0.00598096 0.00641275
2 0.011693 0.0125892
3 0.0176522 0.0188728
4 0.0241501 0.0255769
5 0.0310391 0.0329392
6 0.0387466 0.0414494
7 0.0482168 0.0510256
8 0.0597138 0.064977
9 0.0746726 0.083423
10 0.0958148 0.107581
11 0.124006 0.134228
12 0.154687 0.164436
13 0.187318 0.196209
14 0.223141 0.232937
15 0.25729 0.271938
16 0.29051 0.31093
17 0.32253 0.351427
18 0.356225 0.39416
19 0.39434 0.439834
20 0.436973 0.491752
21 0.482073 0.544257
22 0.525551 0.593811
23 0.570824 0.638465
24 0.616618 0.679793
25 0.660249 0.724881
26 0.707197 0.769408
27 0.751861 0.809864
28 0.79105 0.847619
29 0.827316 0.88389
30 0.857513 0.914938
31 0.883679 0.939882
32 0.907685 0.956238
33 0.926831 0.966999
34 0.943522 0.975651
35 0.96219 0.98309
36 0.979806 0.988284
37 0.988974 0.991329
38 0.993949 0.993843
39 0.997424 0.995876
40 0.999192 0.997326
41 0.999852 0.998397
42 1 0.999211
43 1 0.999691
44 1 0.999842
45 1 0.999936
46 1 0.999996
