1 0.00480866 0.0046403
2 0.0092737 0.00904063
3 0.0144342 0.0136783
4 0.0206086 0.0187261
5 0.0297425 0.0247137
6 0.0408964 0.0324142
7 0.0526982 0.0415555
8 0.066451 0.0527916
9 0.0844 0.0667606
10 0.109396 0.084281
11 0.137248 0.104908
12 0.170019 0.130011
13 0.207256 0.158498
14 0.250527 0.190612
15 0.296673 0.225158
16 0.344155 0.261097
17 0.392082 0.298277
18 0.43919 0.33591
19 0.486201 0.374472
20 0.533767 0.413044
21 0.582412 0.452197
22 0.631138 0.493216
23 0.676607 0.535408
24 0.720872 0.57621
25 0.765131 0.61602
26 0.807448 0.653776
27 0.8442 0.691302
28 0.876607 0.726782
29 0.905039 0.761402
30 0.929537 0.794102
31 0.950045 0.825162
32 0.965262 0.853587
33 0.976778 0.879047
34 0.985282 0.90149
35 0.990771 0.922146
36 0.994506 0.939994
37 0.997156 0.955745
38 0.998643 0.968153
39 0.999469 0.976401
40 0.999979 0.982663
41 1 0.987712
42 1 0.991615
