1 0.00715822 0.00787557
2 0.0138093 0.0160172
3 0.0210588 0.0252392
4 0.0295175 0.0358936
5 0.0439986 0.0511892
6 0.061149 0.0702284
7 0.0801058 0.0931725
8 0.100921 0.118062
9 0.124009 0.149593
10 0.153372 0.186716
11 0.193145 0.226439
12 0.235594 0.271748
13 0.282829 0.324156
14 0.332712 0.37918
15 0.385388 0.431478
16 0.44019 0.481415
17 0.493969 0.528709
18 0.546821 0.575969
19 0.599132 0.622842
20 0.649014 0.666071
21 0.695193 0.708581
22 0.74152 0.749635
23 0.778335 0.78839
24 0.811004 0.828074
25 0.838523 0.861203
26 0.863198 0.88597
27 0.88515 0.909308
28 0.905876 0.928362
29 0.925918 0.942146
30 0.943977 0.952939
31 0.958272 0.962725
32 0.970446 0.970857
33 0.980231 0.977518
34 0.987188 0.982947
35 0.992484 0.987229
36 0.99597 0.99041
37 0.997997 0.992808
38 0.999135 0.994702
39 0.999757 0.996247
40 0.999978 0.997481
41 1 0.998397
42 1 0.999007
