1 0.00378964 0.0033057
2 0.00740469 0.00649996
3 0.0111855 0.0098114
4 0.0154011 0.0134238
5 0.0206247 0.0175519
6 0.0271795 0.0223425
7 0.0352145 0.0283406
8 0.0453246 0.0356213
9 0.0582498 0.0452087
10 0.0753744 0.0578338
11 0.0970493 0.0738079
12 0.12176 0.0934114
13 0.14812 0.114493
14 0.176288 0.138296
15 0.206264 0.164246
16 0.238052 0.191333
17 0.273075 0.219138
18 0.308066 0.248474
19 0.34709 0.279748
20 0.387749 0.312737
21 0.427392 0.346125
22 0.468981 0.380575
23 0.511372 0.415755
24 0.554932 0.450498
25 0.596724 0.486375
26 0.63712 0.522319
27 0.674615 0.558694
28 0.711291 0.595693
29 0.74855 0.63417
30 0.785708 0.67149
31 0.821439 0.708433
32 0.853561 0.742441
33 0.882703 0.774997
34 0.909728 0.802772
35 0.930109 0.826844
36 0.945095 0.84957
37 0.956945 0.870593
38 0.967477 0.890518
39 0.976243 0.909257
40 0.982446 0.926396
41 0.987226 0.941878
42 0.991049 0.954493
43 0.993917 0.965011
44 0.995933 0.974079
45 0.997308 0.980431
46 0.998195 0.98482
47 0.998858 0.988782
48 0.999312 0.992382
49 0.999653 0.995335
50 0.99986 0.997518
51 0.999976 0.998523
52 1 0.999129
53 1 0.999591
54 1 0.999816
