1 0.00786981 0.00712337
2 0.0152903 0.0137468
3 0.0229003 0.0215087
4 0.0307424 0.0287769
5 0.0386327 0.0360963
6 0.0469374 0.0435598
7 0.0571507 0.0532923
8 0.0701717 0.0649874
9 0.0857263 0.0802054
10 0.106543 0.102688
11 0.132395 0.130628
12 0.162996 0.161425
13 0.193059 0.194846
14 0.224777 0.231521
15 0.259666 0.265887
16 0.298063 0.298118
17 0.3467 0.333681
18 0.395278 0.370869
19 0.44112 0.407222
20 0.493972 0.442715
21 0.543597 0.479706
22 0.59067 0.518258
23 0.631127 0.560627
24 0.671298 0.602908
25 0.710686 0.643479
26 0.750773 0.684751
27 0.789164 0.720366
28 0.826187 0.754476
29 0.859629 0.787631
30 0.887616 0.818247
31 0.910455 0.848424
32 0.929157 0.87725
33 0.946035 0.901064
34 0.960178 0.920505
35 0.970221 0.937762
36 0.977846 0.953055
37 0.983657 0.965921
38 0.988296 0.976596
39 0.991535 0.983823
40 0.994167 0.988827
41 0.996023 0.992332
42 0.997321 0.995017
43 0.998244 0.997033
44 0.998738 0.998348
45 0.999021 0.99917
46 0.99927 0.999665
47 0.999481 0.999903
48 0.999681 0.999986
49 0.999843 0.999998
50 0.999934 1
51 0.999997 1
52 1 1
