1 0.00477223 0.00544321
2 0.00948443 0.0107103
3 0.0143329 0.0162183
4 0.0194126 0.0219054
5 0.0252099 0.0285875
6 0.0316675 0.0367152
7 0.0404194 0.0462771
8 0.0511817 0.0585398
9 0.0661762 0.0764721
10 0.0856555 0.099323
11 0.109289 0.12771
12 0.140563 0.157845
13 0.171442 0.190405
14 0.203632 0.225134
15 0.235179 0.26155
16 0.266325 0.297599
17 0.300759 0.332488
18 0.338771 0.370103
19 0.37845 0.412323
20 0.421728 0.457074
21 0.466912 0.503219
22 0.510215 0.550114
23 0.554993 0.596238
24 0.598873 0.640858
25 0.642696 0.682984
26 0.686036 0.721453
27 0.729811 0.756058
28 0.767229 0.789872
29 0.802361 0.822403
30 0.834894 0.852854
31 0.866784 0.882293
32 0.897156 0.907163
33 0.92144 0.928915
34 0.941658 0.946299
35 0.958468 0.960325
36 0.970265 0.97226
37 0.978435 0.981222
38 0.984529 0.988602
39 0.989154 0.994203
40 0.99218 0.997672
41 0.994286 0.999204
42 0.995944 0.999816
43 0.997315 0.999993
44 0.99869 1
45 1 1
46 1 1
47 1 1
48 1 1
49 1 1
