1 0.00787644 0.00877714
2 0.0150745 0.016319
3 0.0228449 0.0239783
4 0.0313543 0.0321502
5 0.0440535 0.0469277
6 0.0637202 0.0676913
7 0.0889201 0.094838
8 0.115524 0.125251
9 0.148876 0.156951
10 0.183262 0.196639
11 0.233586 0.244831
12 0.283806 0.29982
13 0.330487 0.358604
14 0.377906 0.412088
15 0.428819 0.462403
16 0.476916 0.507709
17 0.523776 0.550584
18 0.56521 0.593063
19 0.603796 0.631974
20 0.640508 0.665952
21 0.674556 0.698076
22 0.70573 0.727971
23 0.734854 0.755269
24 0.761598 0.779578
25 0.787072 0.802424
26 0.811135 0.824644
27 0.833098 0.845828
28 0.853416 0.866782
29 0.872285 0.884763
30 0.890136 0.900974
31 0.905772 0.916782
32 0.920303 0.932944
33 0.932807 0.945021
34 0.944888 0.955582
35 0.955016 0.965009
36 0.964757 0.972919
37 0.973588 0.97934
38 0.978882 0.983515
39 0.983023 0.98686
40 0.986104 0.990014
41 0.989147 0.992713
42 0.991992 0.994747
43 0.994418 0.996032
44 0.996054 0.99718
45 0.99734 0.998305
46 0.998083 0.999404
47 0.99866 0.999735
48 0.999211 0.999897
49 0.999561 0.999996
50 0.999699 1
