1 0.00369591 0.00411259
2 0.00719202 0.00801964
3 0.0108452 0.0120408
4 0.0150859 0.0164517
5 0.0204636 0.0212061
6 0.0268074 0.0268378
7 0.0342298 0.0337427
8 0.0433686 0.0419921
9 0.0540205 0.0540039
10 0.0688459 0.0697119
11 0.0865062 0.0882518
12 0.108272 0.111818
13 0.132021 0.138963
14 0.156255 0.168693
15 0.182714 0.19884
16 0.211161 0.229852
17 0.241743 0.26301
18 0.27395 0.297968
19 0.308761 0.33255
20 0.342974 0.367884
21 0.376318 0.404658
22 0.409744 0.441742
23 0.444304 0.478473
24 0.481779 0.517253
25 0.518672 0.556774
26 0.555424 0.595446
27 0.591892 0.634871
28 0.627618 0.66879
29 0.662129 0.699302
30 0.694913 0.727795
31 0.728154 0.754511
32 0.75918 0.77955
33 0.789332 0.802989
34 0.817754 0.824536
35 0.844429 0.845007
36 0.868973 0.864131
37 0.889033 0.881081
38 0.906077 0.89635
39 0.921159 0.909334
40 0.935152 0.921041
41 0.94683 0.932909
42 0.957065 0.944767
43 0.96621 0.954779
44 0.973663 0.962042
45 0.980441 0.968208
46 0.98499 0.973423
47 0.98877 0.977682
48 0.99208 0.981587
49 0.994 0.984726
50 0.995448 0.987266
51 0.996421 0.98945
52 0.99713 0.991601
53 0.997766 0.993698
54 0.998217 0.995522
55 0.998583 0.997031
56 0.998891 0.998255
57 0.999122 0.999002
58 0.999337 0.999485
59 0.999585 0.99979
60 0.999762 0.999951
61 0.999916 0.999997
62 1 1
63 1 1
64 1 1
