1 0.0153125 0.0213633
2 0.0293879 0.0417102
3 0.0451653 0.062049
4 0.0606173 0.0845714
5 0.0759969 0.108278
6 0.0926033 0.133673
7 0.110173 0.160845
8 0.130067 0.190935
9 0.156377 0.225731
10 0.194267 0.266196
11 0.237601 0.315706
12 0.293618 0.390139
13 0.345891 0.464457
14 0.393417 0.544343
15 0.437136 0.604327
16 0.480682 0.655167
17 0.519427 0.703702
18 0.562905 0.744367
19 0.597554 0.786902
20 0.626991 0.843086
21 0.651317 0.882412
22 0.669941 0.908984
23 0.685966 0.927339
24 0.704065 0.941645
25 0.719786 0.955016
26 0.736165 0.967069
27 0.752441 0.975718
28 0.769512 0.982657
29 0.782299 0.989331
30 0.794101 0.994714
31 0.804651 0.99751
32 0.814651 0.999535
33 0.82617 1
34 0.837428 1
35 0.848474 1
36 0.860948 1
